SH#600104;SH#600547	798
SH#600887;SH#600104;SH#600016	830
SH#600000;SH#600518;SH#600100	809
SH#600518;SH#600000;SH#600111	808
SH#600000;SH#600518;SH#600104	792
SH#600000;SH#600518;SH#600109	799
SH#600518;SH#600000;SH#600016	837
SH#600104;SH#600637	1137
SH#600111;SH#600000;SH#600887	900
SH#600000;SH#600111;SH#600518	835
SH#600893;SH#600887;SH#600111	892
SH#600519;SH#600893	817
SH#600887;SH#600111;SH#600893	892
SH#600887;SH#600000;SH#600518	846
SH#600109;SH#600100;SH#600518	853
SH#600893;SH#600887;SH#600100	878
SH#600100;SH#600109;SH#600637	928
SH#600893;SH#600887;SH#600109	882
SH#600893;SH#600887;SH#600104	861
SH#600519;SH#600887	1087
SH#600893;SH#600109;SH#600887	892
SH#600016;SH#600104;SH#600518	840
SH#600109;SH#600837	1197
SH#600518;SH#600837	1040
SH#600109;SH#600518;SH#600111	869
SH#600109;SH#600887;SH#600887;SH#600111	794
SH#600519;SH#600837	918
SH#600104;SH#600637;SH#600887	887
SH#600104;SH#600111;SH#600893	860
SH#600837;SH#600104;SH#600109	808
SH#600837;SH#600104;SH#600100	803
SH#600518;SH#600109;SH#600000	807
SH#600016;SH#600837;SH#600518	791
SH#600109;SH#600518;SH#600104	826
SH#600109;SH#600518;SH#600100	831
SH#600100;SH#600637;SH#600893	840
SH#600111;SH#600887;SH#600000	897
SH#600100;SH#600637;SH#600887	951
SH#600518;SH#600109;SH#600028	813
SH#600111;SH#600887;SH#600016	823
SH#600109;SH#600887	1360
SH#600837;SH#600104;SH#600111	848
SH#600518;SH#600109;SH#600016	845
SH#600109;SH#600893	1204
SH#600887;SH#600887;SH#600111;SH#600100	795
SH#600887;SH#600519;SH#600518	834
SH#600111;SH#600637;SH#600887	948
SH#600518;SH#600111;SH#600519	801
SH#600893;SH#600100	1177
SH#600893;SH#600104	1083
SH#600000;SH#600518;SH#600016	824
SH#600104;SH#600111;SH#600887	1037
SH#600893;SH#600111	1170
SH#600893;SH#600109	1196
SH#600111;SH#600637;SH#600893	839
SH#600100;SH#600887;SH#600637	931
SH#600028;SH#600016;SH#600111	800
SH#600518;SH#600637;SH#600111	793
SH#600104;SH#600111;SH#600837	831
SH#600100;SH#600016;SH#600111	799
SH#600111;SH#600109;SH#600518	855
SH#600030;SH#600485	856
SH#600104;SH#600000;SH#600518	817
SH#600100;SH#600000;SH#600887	833
SH#600104;SH#600485	840
SH#600104;SH#600887;SH#600887;SH#600111	792
SH#600485;SH#600111	886
SH#600485;SH#600109	854
SH#600036;SH#600016;SH#600111	795
SH#600887;SH#600100;SH#600637	982
SH#600111;SH#600111;SH#600104;SH#600887	802
SH#600109;SH#600111;SH#600518	864
SH#600887;SH#600887;SH#600111;SH#600109	800
SH#600887;SH#600887;SH#600111;SH#600104	794
SH#600837;SH#600000	995
SH#600104;SH#600519	998
SH#600104;SH#600518	1104
SH#600518;SH#600109;SH#600104	824
SH#600518;SH#600109;SH#600100	817
SH#600028;SH#600111;SH#600100	795
SH#600485;SH#600104	827
SH#600485;SH#600100	877
SH#600028;SH#600111;SH#600109	791
SH#600000;SH#600111;SH#600637	803
SH#600000;SH#600104;SH#600887	901
SH#600109;SH#600016;SH#600887	803
SH#600109;SH#600100;SH#600637	957
SH#600100;SH#600109;SH#600518	843
SH#600887;SH#600109;SH#600518	849
SH#600893;SH#600050	811
SH#600111;SH#600109;SH#600887;SH#600887	802
SH#600887;SH#600837	1278
SH#600837;SH#600100;SH#600887	870
SH#600111;SH#600887;SH#600109	1018
SH#600111;SH#600519;SH#600887	791
SH#600111;SH#600887;SH#600100	1012
SH#600111;SH#600887;SH#600104	1043
SH#600837;SH#600050	982
SH#600016;SH#600518;SH#600028	820
SH#600893;SH#600000	940
SH#600893;SH#600016	900
SH#600887;SH#600893	1294
SH#600518;SH#600109;SH#600111	845
SH#600837;SH#600036	996
SH#600837;SH#600030	1011
SH#600016;SH#600518;SH#600000	815
SH#600893;SH#600028	856
SH#600837;SH#600029	912
SH#600837;SH#600028	996
SH#600893;SH#600036	798
SH#600887;SH#600637;SH#600518	804
SH#600837;SH#600016	1010
SH#600016;SH#600111;SH#600109	835
SH#600016;SH#600111;SH#600100	846
SH#600016;SH#600111;SH#600104	845
SH#600887;SH#600837;SH#600893	817
SH#600029;SH#600111	930
SH#600029;SH#600104	876
SH#600029;SH#600109	885
SH#600029;SH#600100	921
SH#600109;SH#600111;SH#600837	859
SH#600030;SH#600547	809
SH#600109;SH#600887;SH#600100	977
SH#600100;SH#600887;SH#600518	822
SH#600111;SH#600519;SH#600518	793
SH#600109;SH#600887;SH#600104	987
SH#600109;SH#600887;SH#600111	1033
SH#600104;SH#600887;SH#600000	883
SH#600030;SH#600518	973
SH#600030;SH#600519	926
SH#600104;SH#600887;SH#600016	805
SH#600109;SH#600837;SH#600637	796
SH#600109;SH#600111;SH#600893	899
SH#600111;SH#600109;SH#600887	1021
SH#600100;SH#600016;SH#600000	797
SH#600104;SH#600100;SH#600637	891
SH#600887;SH#600104;SH#600111;SH#600111	804
SH#600100;SH#600109;SH#600837	857
SH#600111;SH#600109;SH#600893	892
SH#600100;SH#600104;SH#600111	955
SH#600111;SH#600109;SH#600837	862
SH#600100;SH#600104;SH#600109	926
SH#600887;SH#600100;SH#600518	850
SH#600028;SH#600100	1019
SH#600109;SH#600111;SH#600887	1073
SH#600100;SH#600109;SH#600887	999
SH#600837;SH#600109;SH#600637	797
SH#600028;SH#600000	1015
SH#600100;SH#600109;SH#600893	890
SH#600100;SH#600518;SH#600887	838
SH#600028;SH#600016	1070
SH#600104;SH#600109;SH#600637	873
SH#600028;SH#600036	1012
SH#600028;SH#600030	930
SH#600518;SH#600100;SH#600104	810
SH#600028;SH#600029	917
SH#600518;SH#600100;SH#600109	858
SH#600109;SH#600000;SH#600016	814
SH#600028;SH#600050	1012
SH#600887;SH#600111;SH#600637	975
SH#600111;SH#600104;SH#600100	972
SH#600111;SH#600104;SH#600109	995
SH#600637;SH#600893	1200
SH#600518;SH#600100;SH#600111	867
SH#600637;SH#600887	1347
SH#600893;SH#600109;SH#600637	826
SH#600109;SH#600887;SH#600000	871
SH#600109;SH#600887;SH#600016	792
SH#600837;SH#600100;SH#600518	792
SH#600637;SH#600837	1271
SH#600109;SH#600637;SH#600111	955
SH#600028;SH#600111;SH#600016	800
SH#600104;SH#600887;SH#600109	972
SH#600029;SH#600000	871
SH#600104;SH#600887;SH#600100	984
SH#600104;SH#600887;SH#600111	1032
SH#600518;SH#600104;SH#600887	834
SH#600016;SH#600111;SH#600000	818
SH#600837;SH#600887;SH#600109	827
SH#600837;SH#600887;SH#600104	825
SH#600837;SH#600887;SH#600100	852
SH#600837;SH#600887;SH#600111	857
SH#600016;SH#600111;SH#600028	815
SH#600030;SH#600637	852
SH#600000;SH#600893	950
SH#600016;SH#600036	1109
SH#600016;SH#600030	950
SH#600016;SH#600029	931
SH#600016;SH#600028	1089
SH#600637;SH#600100;SH#600887	968
SH#600111;SH#600104;SH#600016	808
SH#600837;SH#600111;SH#600887	884
SH#600016;SH#600050	993
SH#600029;SH#600050	933
SH#600887;SH#600000;SH#600104	874
SH#600887;SH#600000;SH#600100	863
SH#600887;SH#600000;SH#600109	860
SH#600029;SH#600030	891
SH#600029;SH#600036	887
SH#600887;SH#600000;SH#600111	914
SH#600111;SH#600100;SH#600893	902
SH#600029;SH#600028	912
SH#600016;SH#600000	1139
SH#600637;SH#600100;SH#600893	851
SH#600029;SH#600016	917
SH#600100;SH#600104;SH#600000	820
SH#600000;SH#600887	1199
SH#600028;SH#600111	1059
SH#600518;SH#600100;SH#600028	809
SH#600028;SH#600109	1039
SH#600837;SH#600109;SH#600518	808
SH#600028;SH#600104	1006
SH#600518;SH#600036;SH#600016	820
SH#600518;SH#600100;SH#600016	850
SH#600887;SH#600518;SH#600519	798
SH#600111;SH#600100;SH#600887	1017
SH#600111;SH#600000;SH#600518	822
SH#600000;SH#600837	967
SH#600104;SH#600109;SH#600518	824
SH#600111;SH#600104;SH#600000	871
SH#600109;SH#600000;SH#600111	866
SH#600016;SH#600028;SH#600518	844
SH#600111;SH#600100;SH#600837	842
SH#600109;SH#600000;SH#600100	826
SH#600893;SH#600100;SH#600637	841
SH#600109;SH#600000;SH#600104	847
SH#600000;SH#600016;SH#600887	823
SH#600518;SH#600028;SH#600887	807
SH#600000;SH#600100;SH#600109	847
SH#600000;SH#600100;SH#600104	821
SH#600000;SH#600100;SH#600111	881
SH#600837;SH#600100;SH#600637	814
SH#600111;SH#600518;SH#600887	861
SH#600887;SH#600637	1356
SH#600637;SH#600518;SH#600887	792
